image_id,height,width,class_id,rad_id,x_min,y_min,x_max,y_max
2da795e38db0e7086e2479f7aaf1e631,2958,3072,6,wbf,1076.000012755394,545.0000079870224,1491.9999961853027,1161.0000067949295
2da795e38db0e7086e2479f7aaf1e631,2958,3072,13,wbf,1089.5000286102295,518.9999867081642,1502.0000290870667,1119.4999845027924
2da795e38db0e7086e2479f7aaf1e631,2958,3072,11,wbf,712.0,2153.0,887.0,2396.0
e75fdf059e59a1560645965b64f51cd2,3255,2355,13,wbf,330.3333366960287,1070.3332695364952,554.3333463966846,1160.9999307990074
e75fdf059e59a1560645965b64f51cd2,3255,2355,0,wbf,1219.0000195503235,826.6667096018791,1540.6666670441628,1216.9999274611473
e75fdf059e59a1560645965b64f51cd2,3255,2355,2,wbf,338.5000028759241,1077.499981880188,553.0000131428242,1156.000023305416
2b0d2503cdaa8d34ad9a82cf4fdb546e,2880,2304,0,wbf,1056.333398759365,695.9999948441982,1306.9999363422394,992.0000168085098
2b0d2503cdaa8d34ad9a82cf4fdb546e,2880,2304,13,wbf,434.0,1297.0,806.0,1736.0
2b0d2503cdaa8d34ad9a82cf4fdb546e,2880,2304,7,wbf,399.0,1368.0,756.0,1763.0
4b9ee23b2f17c3621158a9bef81cf86b,2967,2607,1,wbf,501.9999979734421,356.66666650772095,1092.3333485126495,1044.3333942890167
4b9ee23b2f17c3621158a9bef81cf86b,2967,2607,3,wbf,851.5000305175781,1668.000005722046,1987.000011920929,2215.000060558319
4b9ee23b2f17c3621158a9bef81cf86b,2967,2607,9,wbf,1598.0,1546.0,1686.0,1670.0
4b9ee23b2f17c3621158a9bef81cf86b,2967,2607,8,wbf,365.0,1461.0,414.0,1555.0
4b9ee23b2f17c3621158a9bef81cf86b,2967,2607,4,wbf,533.0,425.0,1101.0,1014.0
7c6f191b5d28bc1992e491d906f0d1a5,2526,2610,0,wbf,1458.6667467355728,868.0000153183937,1715.333305478096,1208.6666479110718
7c6f191b5d28bc1992e491d906f0d1a5,2526,2610,13,wbf,825.6666685938835,1505.0000749826431,1024.666706085205,1769.333253979683
7c6f191b5d28bc1992e491d906f0d1a5,2526,2610,3,wbf,1084.9999696612358,1606.666722893715,2192.6665892601013,1918.6666013002396
7c6f191b5d28bc1992e491d906f0d1a5,2526,2610,13,wbf,715.500043451786,880.0000258684158,834.4999886155128,1019.0000106096268
27c2bfe6ab94022f4137c7e421af973c,3072,2598,13,wbf,1580.0000351071358,304.33334344625473,1909.999960720539,950.0000420808792
27c2bfe6ab94022f4137c7e421af973c,3072,2598,13,wbf,607.0000027120113,566.0000174939632,780.0000267326832,782.999978274107
27c2bfe6ab94022f4137c7e421af973c,3072,2598,13,wbf,589.0,432.0,1000.0,795.0
ea4fd210b0300b23ee63f0b8352390be,2880,2304,3,wbf,684.9999830722809,1260.5000100135803,1659.0000162124634,1576.4999651908875
ea4fd210b0300b23ee63f0b8352390be,2880,2304,7,wbf,806.0,564.0,1005.0,1099.0
ea4fd210b0300b23ee63f0b8352390be,2880,2304,9,wbf,806.0,564.0,1005.0,1099.0
d647ae4618fc943d965b25c3aab3fb4c,2877,2481,5,wbf,250.00000105798244,1061.9999873936176,1069.4999979436398,2151.0000670552254
d647ae4618fc943d965b25c3aab3fb4c,2877,2481,5,wbf,1738.0000380277634,944.9999721050262,2237.99997228384,2268.5000061392784
d647ae4618fc943d965b25c3aab3fb4c,2877,2481,3,wbf,965.0,1827.0,2062.0,2261.0
d647ae4618fc943d965b25c3aab3fb4c,2877,2481,8,wbf,678.0,1852.0,778.0,1958.0
d647ae4618fc943d965b25c3aab3fb4c,2877,2481,6,wbf,265.0,1056.0,1062.0,2117.0
d647ae4618fc943d965b25c3aab3fb4c,2877,2481,6,wbf,1699.0,938.0,2238.0,2277.0
d647ae4618fc943d965b25c3aab3fb4c,2877,2481,0,wbf,1363.0,836.0,1689.0,1257.0
e3c5ff1eb0d55039f3bbc3c4875543c3,2436,2229,12,wbf,287.6666657924652,332.3333297967911,994.6666724681854,1065.0000178813934
e3c5ff1eb0d55039f3bbc3c4875543c3,2436,2229,12,wbf,269.3333335518837,1262.3332743644714,1031.6666214466095,1618.000066280365
e3c5ff1eb0d55039f3bbc3c4875543c3,2436,2229,9,wbf,32.00000012665987,873.0000293254852,1056.500010251999,1379.4999747276306
e3c5ff1eb0d55039f3bbc3c4875543c3,2436,2229,9,wbf,1490.0000739097595,8.500000001862645,2096.0000052452087,307.50000607967377
e3c5ff1eb0d55039f3bbc3c4875543c3,2436,2229,9,wbf,35.00000198185444,6.500000121071935,816.5000245571136,338.0000123977661
e3c5ff1eb0d55039f3bbc3c4875543c3,2436,2229,10,wbf,248.49999332427979,1617.5000581741333,1006.4999806880951,1826.0000538825989
e3c5ff1eb0d55039f3bbc3c4875543c3,2436,2229,7,wbf,328.0,246.0,897.0,1293.0
e3c5ff1eb0d55039f3bbc3c4875543c3,2436,2229,9,wbf,31.0,510.0,241.0,2054.0
e3c5ff1eb0d55039f3bbc3c4875543c3,2436,2229,9,wbf,315.0,60.0,2027.0,340.0
e3c5ff1eb0d55039f3bbc3c4875543c3,2436,2229,10,wbf,232.0,1447.0,462.0,1802.0
c7d940c13f1be3feeb46adb7e8206de9,2880,2304,2,wbf,1577.4999700784683,903.0000234246254,1662.9999754428864,969.5000084638596
c7d940c13f1be3feeb46adb7e8206de9,2880,2304,2,wbf,1740.9999622106552,958.5000118017197,1821.999979376793,1025.0000542402267
c7d940c13f1be3feeb46adb7e8206de9,2880,2304,9,wbf,1713.0,1749.0,1923.0,1926.0
c7d940c13f1be3feeb46adb7e8206de9,2880,2304,9,wbf,640.0,1675.0,982.0,1752.0
c7d940c13f1be3feeb46adb7e8206de9,2880,2304,1,wbf,1615.0,1101.0,1783.0,1337.0
c7d940c13f1be3feeb46adb7e8206de9,2880,2304,2,wbf,1671.0,1073.0,1778.0,1154.0
c7d940c13f1be3feeb46adb7e8206de9,2880,2304,2,wbf,1670.0,942.0,1743.0,977.9999999999999
c7d940c13f1be3feeb46adb7e8206de9,2880,2304,2,wbf,1418.0,800.0,1480.0,872.0
c7d940c13f1be3feeb46adb7e8206de9,2880,2304,2,wbf,1592.0,1200.0,1758.0,1358.0
c7d940c13f1be3feeb46adb7e8206de9,2880,2304,2,wbf,1718.0,834.0,1770.0,884.0
c7d940c13f1be3feeb46adb7e8206de9,2880,2304,2,wbf,1404.0,785.0,1852.0,1375.0
28896771fc2f06e7fe9444b125644731,2499,2046,0,wbf,1165.9999790787697,599.0000200271606,1373.5000348091125,839.4999858736992
28896771fc2f06e7fe9444b125644731,2499,2046,11,wbf,399.0,1615.0,494.0,1745.0
28896771fc2f06e7fe9444b125644731,2499,2046,10,wbf,399.0,1615.0,494.0,1745.0
28896771fc2f06e7fe9444b125644731,2499,2046,3,wbf,802.0,1235.0,1604.0,1672.0
633a915d9f92edf4edc1c4a85548201f,2880,2304,13,wbf,647.0000083744526,1048.0000595748425,898.9999933540821,1430.3334233164787
633a915d9f92edf4edc1c4a85548201f,2880,2304,0,wbf,1220.666606426239,714.3333251774311,1512.666645348072,1045.6666825711727
633a915d9f92edf4edc1c4a85548201f,2880,2304,13,wbf,398.0,1378.0,836.0,1504.0
633a915d9f92edf4edc1c4a85548201f,2880,2304,11,wbf,741.0,205.0,902.0,258.0
633a915d9f92edf4edc1c4a85548201f,2880,2304,11,wbf,184.0,1818.0,229.0,1912.0
633a915d9f92edf4edc1c4a85548201f,2880,2304,10,wbf,184.0,1818.0,229.0,1912.0
633a915d9f92edf4edc1c4a85548201f,2880,2304,10,wbf,1737.0,1410.0,2205.0,1970.0
633a915d9f92edf4edc1c4a85548201f,2880,2304,10,wbf,1943.0,1600.0,2194.0,1989.0
633a915d9f92edf4edc1c4a85548201f,2880,2304,10,wbf,2053.0,1656.0,2175.0,1880.0
633a915d9f92edf4edc1c4a85548201f,2880,2304,9,wbf,226.99999999999997,1193.0,577.9999999999999,1348.0
363dc405e14ed95659d88707f54730de,3072,3072,0,wbf,1579.3331980705261,647.3333210945129,1842.3333227038383,943.3333524465561
363dc405e14ed95659d88707f54730de,3072,3072,3,wbf,1200.6666002869606,1409.333429992199,2154.9999679923058,1765.99985820055
363dc405e14ed95659d88707f54730de,3072,3072,10,wbf,2236.0000677108765,1614.500039935112,2329.5000583529472,1734.0000540018082
363dc405e14ed95659d88707f54730de,3072,3072,11,wbf,2236.0000677108765,1614.500039935112,2329.5000583529472,1734.0000540018082
363dc405e14ed95659d88707f54730de,3072,3072,11,wbf,1798.0,273.0,1932.0,334.0
363dc405e14ed95659d88707f54730de,3072,3072,11,wbf,1040.0,340.0,1386.0,440.0
363dc405e14ed95659d88707f54730de,3072,3072,13,wbf,1163.0,667.0,1301.0,848.0
be8747c0a1878e0230868c016a47f523,2880,2304,0,wbf,1124.3333671092987,885.6666887998581,1468.9999883174896,1270.0001103878021
be8747c0a1878e0230868c016a47f523,2880,2304,3,wbf,878.6667148768902,1422.3332703113556,1874.3332753777504,1784.6666612625122
df2e21b90ce0510ed66e161136cf60ad,2835,2955,2,wbf,519.3333203941584,2140.3333901762962,739.6666927039623,2304.666661798954
df2e21b90ce0510ed66e161136cf60ad,2835,2955,2,wbf,538.4999971538782,1266.5000349283218,746.000052779913,1648.5000501275063
df2e21b90ce0510ed66e161136cf60ad,2835,2955,0,wbf,1597.4999764561653,895.4999520480633,1863.4999032616615,1237.4999754428864
df2e21b90ce0510ed66e161136cf60ad,2835,2955,2,wbf,2306.000032246113,956.5000049769878,2379.500059247017,1076.9999943077564
df2e21b90ce0510ed66e161136cf60ad,2835,2955,11,wbf,479.0,1236.0,570.0,1630.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,11,wbf,2330.0,1389.0,2467.0,1689.9999999999998
df2e21b90ce0510ed66e161136cf60ad,2835,2955,11,wbf,2195.0,850.0,2404.0,1210.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,11,wbf,514.0,1072.0,707.0,1708.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,13,wbf,784.0,1588.0,1022.0000000000001,1845.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,13,wbf,2215.0,871.0,2269.0,959.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,13,wbf,1969.0,886.0000000000001,2054.0,1004.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,13,wbf,727.9999999999999,1256.0,790.0,1460.0000000000002
df2e21b90ce0510ed66e161136cf60ad,2835,2955,13,wbf,665.0,1173.0,1016.0,1821.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,3,wbf,1219.0,1805.9999999999998,2348.0,2201.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,8,wbf,808.0000000000001,2317.0,885.0000000000001,2392.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,2,wbf,776.0,1508.0,1033.0,1826.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,2,wbf,2175.0,855.0,2490.0,1675.0000000000002
df2e21b90ce0510ed66e161136cf60ad,2835,2955,2,wbf,532.0,1325.0000000000002,620.0,1710.9999999999998
df2e21b90ce0510ed66e161136cf60ad,2835,2955,2,wbf,2195.0,850.0,2404.0,1210.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,6,wbf,665.0,1173.0,1016.0,1821.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,8,wbf,2408.0,1336.0,2462.0,1384.0000000000002
df2e21b90ce0510ed66e161136cf60ad,2835,2955,8,wbf,2339.0,1611.9999999999998,2402.0,1684.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,8,wbf,975.0,1124.0,1017.0,1161.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,8,wbf,2164.0,827.0000000000001,2190.0,856.0
df2e21b90ce0510ed66e161136cf60ad,2835,2955,11,wbf,2431.0,1452.0,2509.0,1793.0
1e019d951139255f4ca9200aee4129c6,2880,2304,0,wbf,1019.5000044107437,601.4999955296516,1335.0000636577606,976.4999581575394
1e019d951139255f4ca9200aee4129c6,2880,2304,10,wbf,188.0,832.0,864.0,1588.0
1e019d951139255f4ca9200aee4129c6,2880,2304,7,wbf,1533.0,1169.0,1854.0,1579.0
1e019d951139255f4ca9200aee4129c6,2880,2304,7,wbf,352.0,894.0,795.0,1257.0
1e019d951139255f4ca9200aee4129c6,2880,2304,4,wbf,159.0,948.0000000000001,895.0,1702.0
09df460412ce705d0f634436f518f46d,2499,2046,0,wbf,1105.6666340827942,631.3333492279053,1373.9999618530273,937.6667003631592
09df460412ce705d0f634436f518f46d,2499,2046,3,wbf,772.9999694824219,1287.0000457763672,1802.9999771118164,1773.5000042915344
09df460412ce705d0f634436f518f46d,2499,2046,9,wbf,221.0,1422.0,659.0,1706.0
09df460412ce705d0f634436f518f46d,2499,2046,11,wbf,560.0,349.0,842.0,455.0
902b03191f0a6bc2e7e47be16b63c38c,3075,2475,0,wbf,1241.6666293144226,942.6666829586029,1568.3331847190857,1265.6667175292969
902b03191f0a6bc2e7e47be16b63c38c,3075,2475,3,wbf,912.5000169277191,1707.0000162124634,1990.4999871253967,2217.0000352859497
6ce61a39f1e1bff629566de047ab8775,2880,2304,12,wbf,1297.5000505447388,368.4999974370003,1922.9999842643738,1202.500005722046
6ce61a39f1e1bff629566de047ab8775,2880,2304,7,wbf,1435.5000289678574,826.9999732375145,1860.9999721050262,1567.9999632835388
6ce61a39f1e1bff629566de047ab8775,2880,2304,4,wbf,1446.0,836.0,1868.0,1552.0
6ce61a39f1e1bff629566de047ab8775,2880,2304,1,wbf,1439.0,810.0,1862.0,1550.0
6ce61a39f1e1bff629566de047ab8775,2880,2304,8,wbf,1425.0,818.0,1854.0,1584.0
7653a1c4431f1929ae8c73588e39b8d5,3111,2634,3,wbf,861.333308339119,1434.3333508968353,2221.6665675640106,1783.000122308731
7653a1c4431f1929ae8c73588e39b8d5,3111,2634,0,wbf,1384.333265542984,622.3333481550217,1731.333420753479,1005.9999927282333
7653a1c4431f1929ae8c73588e39b8d5,3111,2634,2,wbf,1565.0,646.0,1700.0,790.0
7653a1c4431f1929ae8c73588e39b8d5,3111,2634,11,wbf,1611.0,240.0,1946.0,307.99999999999994
7653a1c4431f1929ae8c73588e39b8d5,3111,2634,11,wbf,805.0,184.0,1175.0,271.0
e4fe775718f2633a8989f20e06612f01,2814,2412,11,wbf,488.00000324845314,533.0000011920929,984.5000049471855,711.5000383257866
e4fe775718f2633a8989f20e06612f01,2814,2412,10,wbf,205.99999523162842,1884.5000334978104,440.4999996125698,2321.0000030994415
e4fe775718f2633a8989f20e06612f01,2814,2412,7,wbf,396.99999114871025,1234.4999470710754,841.9999940395355,1880.9999767541885
e4fe775718f2633a8989f20e06612f01,2814,2412,2,wbf,265.0,1906.0,412.0,2109.0
e4fe775718f2633a8989f20e06612f01,2814,2412,6,wbf,401.0,1297.0,798.0000000000001,2027.0000000000002
e4fe775718f2633a8989f20e06612f01,2814,2412,11,wbf,263.0,1181.0,397.0,2103.0
e4fe775718f2633a8989f20e06612f01,2814,2412,11,wbf,408.0,1161.0,922.0,1905.0
e4fe775718f2633a8989f20e06612f01,2814,2412,10,wbf,191.0,2092.0,607.0,2298.0
e4fe775718f2633a8989f20e06612f01,2814,2412,7,wbf,449.0,1907.0,598.0000000000001,2070.0
e4fe775718f2633a8989f20e06612f01,2814,2412,9,wbf,265.0,1979.0,371.0,2109.0
e4fe775718f2633a8989f20e06612f01,2814,2412,13,wbf,737.0,1202.0,899.0,1309.0
f0105dcab1f42815442e5a2b0247eb21,2934,2829,3,wbf,1181.0000574588776,1485.6666934490204,2281.9998664855957,1878.3332748413086
f0105dcab1f42815442e5a2b0247eb21,2934,2829,0,wbf,1444.5000236034393,782.4999965429306,1741.500027179718,1037.4999858140945
0e6af94d17007c94d858b3bb7adb7dac,3021,2469,10,wbf,225.333317309618,916.3333150148392,1013.9999556541443,2184.9999561309814
0e6af94d17007c94d858b3bb7adb7dac,3021,2469,6,wbf,399.4999952316284,700.5000057220459,1022.5000358819962,1629.0000557899475
0e6af94d17007c94d858b3bb7adb7dac,3021,2469,6,wbf,1658.0000159740448,1152.5000131130219,2210.4999747276306,2280.9999825954437
0e6af94d17007c94d858b3bb7adb7dac,3021,2469,7,wbf,419.0,882.0,1043.0,1743.0
0e6af94d17007c94d858b3bb7adb7dac,3021,2469,4,wbf,445.0,594.0,1055.0,1756.0
0e6af94d17007c94d858b3bb7adb7dac,3021,2469,11,wbf,470.0,550.0,840.0,715.0
0e6af94d17007c94d858b3bb7adb7dac,3021,2469,11,wbf,450.0,1553.0,1026.0,1788.0
0e6af94d17007c94d858b3bb7adb7dac,3021,2469,10,wbf,2040.0,2109.0,2328.0,2484.0
0e6af94d17007c94d858b3bb7adb7dac,3021,2469,6,wbf,1807.0,1710.9999999999998,2267.0,2224.0
f58ecf974a05d2f5ece85aa9393cf9d6,2787,3096,10,wbf,2396.4999762177467,2608.999909758568,2464.4999679923058,2735.0
f58ecf974a05d2f5ece85aa9393cf9d6,2787,3096,11,wbf,2396.4999762177467,2608.999909758568,2464.4999679923058,2735.0
f58ecf974a05d2f5ece85aa9393cf9d6,2787,3096,7,wbf,1932.0000252127647,503.999994173646,2310.9999266266823,780.9999486804008
f58ecf974a05d2f5ece85aa9393cf9d6,2787,3096,13,wbf,1769.5000472664833,424.99998934566975,2334.500050842762,881.0000228881836
f58ecf974a05d2f5ece85aa9393cf9d6,2787,3096,2,wbf,1733.0,952.0,1811.0,1110.0
f58ecf974a05d2f5ece85aa9393cf9d6,2787,3096,2,wbf,1768.0,1096.0,1833.0,1177.0
f58ecf974a05d2f5ece85aa9393cf9d6,2787,3096,0,wbf,1585.0000000000002,877.0,1835.0,1131.0
f58ecf974a05d2f5ece85aa9393cf9d6,2787,3096,11,wbf,1869.0,313.0,2123.0,367.0
f58ecf974a05d2f5ece85aa9393cf9d6,2787,3096,8,wbf,1880.0,400.99999999999994,2069.0,582.0
f58ecf974a05d2f5ece85aa9393cf9d6,2787,3096,7,wbf,1888.0,410.0,2073.0,602.0
f58ecf974a05d2f5ece85aa9393cf9d6,2787,3096,13,wbf,1785.0,546.0,2317.0,1732.0
f58ecf974a05d2f5ece85aa9393cf9d6,2787,3096,13,wbf,2008.0,2131.0,2543.0,2521.0
f58ecf974a05d2f5ece85aa9393cf9d6,2787,3096,13,wbf,2313.0,2166.0,2532.0,2409.0
f2c0995bf613672b13eb82ee09b1547b,2880,2304,11,wbf,458.6666456758976,145.33332811295986,753.333390712738,451.3333135843277
f2c0995bf613672b13eb82ee09b1547b,2880,2304,0,wbf,1224.3333810567856,357.33335933089256,1543.6666513681412,707.3333537578583
f2c0995bf613672b13eb82ee09b1547b,2880,2304,13,wbf,518.6666653454304,192.6666623800993,902.0000769495964,582.666675388813
f2c0995bf613672b13eb82ee09b1547b,2880,2304,6,wbf,2074.0,1471.0,2193.0,1721.0
f2c0995bf613672b13eb82ee09b1547b,2880,2304,6,wbf,382.99999999999994,1334.0,555.0,1537.0
f2c0995bf613672b13eb82ee09b1547b,2880,2304,5,wbf,409.0,539.0,888.0,1287.0
f2c0995bf613672b13eb82ee09b1547b,2880,2304,9,wbf,357.0,1254.0,927.0,1566.0
f2c0995bf613672b13eb82ee09b1547b,2880,2304,11,wbf,2072.0,1500.0,2190.0,1713.0
f2c0995bf613672b13eb82ee09b1547b,2880,2304,11,wbf,2060.0,999.0,2202.0,1776.0
f2c0995bf613672b13eb82ee09b1547b,2880,2304,11,wbf,315.0,1178.0,455.0,1717.0
f2c0995bf613672b13eb82ee09b1547b,2880,2304,11,wbf,321.0,1569.0,437.0,1725.0
f2c0995bf613672b13eb82ee09b1547b,2880,2304,11,wbf,1447.0,50.0,1751.0,127.0
f2c0995bf613672b13eb82ee09b1547b,2880,2304,13,wbf,2026.0,1451.0,2141.0,1621.0
f2c0995bf613672b13eb82ee09b1547b,2880,2304,13,wbf,1609.0,249.0,1740.0,464.0
f2c0995bf613672b13eb82ee09b1547b,2880,2304,13,wbf,407.0,1305.0,785.0,1517.0
f2c0995bf613672b13eb82ee09b1547b,2880,2304,13,wbf,659.0,1330.0,784.0,1562.0
b6d81cd3e996c836eeeadcc896afdfe4,3123,2703,0,wbf,1376.9999873638153,672.6666679680347,1685.999986588955,1034.3333028256893
b6d81cd3e996c836eeeadcc896afdfe4,3123,2703,11,wbf,771.6666900217533,302.3333322107792,1114.6666572391987,399.99998708069324
b6d81cd3e996c836eeeadcc896afdfe4,3123,2703,2,wbf,852.0,432.0,951.0,536.0
b6d81cd3e996c836eeeadcc896afdfe4,3123,2703,8,wbf,867.0,432.0,945.0,541.0
b6d81cd3e996c836eeeadcc896afdfe4,3123,2703,8,wbf,2232.0,1453.0,2267.0,1488.0
b6d81cd3e996c836eeeadcc896afdfe4,3123,2703,3,wbf,1018.0,1624.0,2057.0,2109.0
b6d81cd3e996c836eeeadcc896afdfe4,3123,2703,13,wbf,867.0,432.0,945.0,541.0
b6d81cd3e996c836eeeadcc896afdfe4,3123,2703,13,wbf,822.0,375.0,974.0,552.0
26be9cde1a3d1a38f19c6753cc9ed40d,2499,2046,0,wbf,1099.500043451786,739.0000329315662,1283.4999720454216,943.4999765753746
26be9cde1a3d1a38f19c6753cc9ed40d,2499,2046,8,wbf,1679.9999520778656,1457.999932050705,1729.4999712109566,1502.0000093579292
26be9cde1a3d1a38f19c6753cc9ed40d,2499,2046,3,wbf,818.4999814331532,1401.0000119805336,1676.4999693632126,1809.0000282526016
26be9cde1a3d1a38f19c6753cc9ed40d,2499,2046,11,wbf,675.0,337.0,896.0,395.0
fad39dc356aaa2da58470c6daaba8112,2880,2304,10,wbf,249.9999938607216,1106.3332978487015,895.6666550040245,2010.3333048820496
fad39dc356aaa2da58470c6daaba8112,2880,2304,3,wbf,808.0,1515.0,1754.0,2012.0
fad39dc356aaa2da58470c6daaba8112,2880,2304,11,wbf,639.0,545.0,881.0,590.0
fad39dc356aaa2da58470c6daaba8112,2880,2304,11,wbf,550.0,510.0,936.0,593.0
fad39dc356aaa2da58470c6daaba8112,2880,2304,11,wbf,1484.0,550.0,1686.0,689.0
da6434d2962b74259909abfdf93d4e6c,2598,2484,0,wbf,1291.6666486859322,805.3333716094494,1570.333230793476,1095.6666206121445
da6434d2962b74259909abfdf93d4e6c,2598,2484,3,wbf,916.5000326633453,1596.5000286698341,2030.500012934208,1948.4999282360077
d7d4e27e5a9b3752fddcf5c6080026d5,3072,3072,3,wbf,1057.3333270549774,1566.66672372818,2451.666738986969,2204.333288192749
d7d4e27e5a9b3752fddcf5c6080026d5,3072,3072,8,wbf,2337.0,1971.0,2374.0,2007.0
d7d4e27e5a9b3752fddcf5c6080026d5,3072,3072,11,wbf,951.0,297.0,1171.0,424.0
38d59aef0ecbc73f365767bc09692283,2880,2304,8,wbf,196.33333848416805,2134.33343398571,247.00001488626003,2184.9999800920486
38d59aef0ecbc73f365767bc09692283,2880,2304,0,wbf,1092.0000452399254,777.0000284314156,1353.9999841451645,1093.666723370552
38d59aef0ecbc73f365767bc09692283,2880,2304,13,wbf,382.49999248981476,1148.0000525712967,522.500010818243,1308.500055551529
38d59aef0ecbc73f365767bc09692283,2880,2304,13,wbf,205.00000000000003,2134.0,242.0,2183.0
38d59aef0ecbc73f365767bc09692283,2880,2304,7,wbf,366.0,1099.0,540.0,1314.9999999999998
38d59aef0ecbc73f365767bc09692283,2880,2304,11,wbf,496.0,458.0,787.0,521.0
8596ba22a0324a295aa986fa60680492,2880,2304,9,wbf,326.99998909235,1451.5000190138817,880.0000024735928,1885.499981880188
8596ba22a0324a295aa986fa60680492,2880,2304,10,wbf,99.0,1397.0,244.0,1821.0
8596ba22a0324a295aa986fa60680492,2880,2304,10,wbf,45.0,1476.0,650.0,1973.0
8596ba22a0324a295aa986fa60680492,2880,2304,11,wbf,99.0,1397.0,244.0,1821.0
8596ba22a0324a295aa986fa60680492,2880,2304,13,wbf,359.0,1304.0,818.0,1496.0
8596ba22a0324a295aa986fa60680492,2880,2304,0,wbf,1062.0,713.0,1311.0,986.0
c7ea6667211c1999c15af0e228a6e040,2826,2973,11,wbf,1065.5000000596046,340.4999995082617,1342.0000049471855,439.5000099390745
c7ea6667211c1999c15af0e228a6e040,2826,2973,0,wbf,1584.4999769330025,767.9999912679195,1865.9999800920486,1057.50002515316
c7ea6667211c1999c15af0e228a6e040,2826,2973,11,wbf,1136.0,352.0,1276.0,405.0
36fb9803c515de8b2b44028af25662ec,2880,2304,13,wbf,532.0000031590462,708.4999752044678,923.9999449253082,1086.9999700784683
36fb9803c515de8b2b44028af25662ec,2880,2304,0,wbf,1266.0000291466713,710.4999925196171,1497.0000153779984,950.0000131130219
36fb9803c515de8b2b44028af25662ec,2880,2304,9,wbf,513.0,701.0,901.0,1052.0
36fb9803c515de8b2b44028af25662ec,2880,2304,13,wbf,684.0,683.0,877.0,974.0
36fb9803c515de8b2b44028af25662ec,2880,2304,13,wbf,1453.0,580.0,1611.0,851.0
36fb9803c515de8b2b44028af25662ec,2880,2304,3,wbf,854.0,1462.0,1733.0,1755.0
36fb9803c515de8b2b44028af25662ec,2880,2304,0,wbf,874.0,716.0,1488.0,1366.0
846a659d3d5f0c9bc9a7f917dea9da79,2967,2523,10,wbf,137.66666075587273,1773.3333532214165,959.9999100267887,2454.6668078303337
846a659d3d5f0c9bc9a7f917dea9da79,2967,2523,0,wbf,1342.3333759903908,943.6666734218597,1693.6667442917824,1384.000038087368
846a659d3d5f0c9bc9a7f917dea9da79,2967,2523,9,wbf,1620.4999570250511,1269.9999679028988,1875.4998984336853,1566.9999996423721
846a659d3d5f0c9bc9a7f917dea9da79,2967,2523,7,wbf,292.0000054910779,952.0000058412552,893.5000030696392,1498.9999336004257
846a659d3d5f0c9bc9a7f917dea9da79,2967,2523,3,wbf,838.0,1828.0,2055.0,2241.0
846a659d3d5f0c9bc9a7f917dea9da79,2967,2523,6,wbf,367.0,925.0,962.0000000000001,1682.0
846a659d3d5f0c9bc9a7f917dea9da79,2967,2523,7,wbf,288.0,1908.0,906.0,2043.0
7245fcab6a98659146972d983aa01c6d,3324,2481,0,wbf,1458.3334595561028,880.3333548307419,1777.000110566616,1221.6667081713676
7245fcab6a98659146972d983aa01c6d,3324,2481,7,wbf,761.9999791383743,576.9999957382679,1238.6667658686638,1511.6666219234467
7245fcab6a98659146972d983aa01c6d,3324,2481,13,wbf,674.0,1271.0,876.0,1431.0
7245fcab6a98659146972d983aa01c6d,3324,2481,9,wbf,212.0,1869.0,1042.0,2077.0
7245fcab6a98659146972d983aa01c6d,3324,2481,4,wbf,908.0,590.0,1186.0,1109.0
7245fcab6a98659146972d983aa01c6d,3324,2481,4,wbf,766.0,552.0,1239.0,1732.0
ee87cffb47722b3161ea80a75fa307a4,2499,2046,13,wbf,260.49999448657036,686.999967366457,348.9999995827675,766.0000306963921
ee87cffb47722b3161ea80a75fa307a4,2499,2046,10,wbf,1676.500006198883,1802.0000674724579,1935.5000503063202,2107.9999998807907
ee87cffb47722b3161ea80a75fa307a4,2499,2046,10,wbf,97.00000000000001,2246.0,196.0,2343.0
ee87cffb47722b3161ea80a75fa307a4,2499,2046,10,wbf,1795.0,1877.0,1904.0,2020.0
ee87cffb47722b3161ea80a75fa307a4,2499,2046,11,wbf,1814.0,1568.0,1916.0,2112.0
ee87cffb47722b3161ea80a75fa307a4,2499,2046,11,wbf,97.00000000000001,2246.0,196.0,2343.0
ee87cffb47722b3161ea80a75fa307a4,2499,2046,11,wbf,1795.0,1877.0,1904.0,2020.0
ee87cffb47722b3161ea80a75fa307a4,2499,2046,11,wbf,1801.0,1535.0,1889.0,1837.0
ee87cffb47722b3161ea80a75fa307a4,2499,2046,9,wbf,262.0,682.9999999999999,336.0,750.9999999999999
