PredictionString,image_id
8 0.3120119869709015 525 731 611 795 13 0.5073239803314209 534 730 762 864,e3d5edcf6b873d7738cd50ccaf6182ef
0 0.7416989803314209 1193 669 1402 939 3 0.8325200080871582 894 1311 1715 1636,db1942c4b69ecc90ff870f987b7c5284
0 0.7622069716453552 1074 644 1411 952 3 0.890625 720 1286 1858 1765,113274a4ca3c2e72b7ff1bd3ce5006b6
9 0.43115198612213135 148 1469 745 2003 0 0.8168950080871582 1101 468 1368 754,bdd7f0b920e6c5ea82526986ffb63001
10 0.3056640028953552 1925 1959 2030 2088 2 0.4519039988517761 1293 769 1385 890,a340f6b48cac7f561fd07809cb4bed96
13 0.3251950144767761 1390 592 1777 1035,b355bd7207c70cdc8b499739edaaa8ab
0 0.3564450144767761 869 633 1311 1046 2 0.4677729904651642 1124 660 1295 910 3 0.5507810115814209 727 1234 1608 1669,7af1da4ba8580aa54a0bfce36071c8d9
0 0.6264650225639343 1162 567 1442 913 3 0.8627930283546448 756 1212 1701 1555,24986a34a5f97ddeb44a999d245b949b
0 0.3203119933605194 782 477 1433 1026 2 0.46875 1159 570 1319 786 13 0.4814450144767761 1479 825 1740 1077 3 0.6264650225639343 578 1181 2005 1747,96836e392ecca0df10f8aeac33db3c68
11 0.3293460011482239 1320 385 1643 461 3 0.7055659890174866 808 1449 1797 1758 0 0.7524409890174866 1143 691 1405 976,90a27c3ac3327ddb800b2ae9bcc27ac6
11 0.6235349774360657 488 435 848 615 3 0.7651370167732239 771 1511 1874 2051,7ffe83778375bb8229b12c2ad4570c0e
5 0.3051759898662567 217 840 717 1747 0 0.6157230138778687 1066 591 1363 901 3 0.828125 667 1369 1749 1716,da996e211b26bd509d3ca7136c1e9435
11 0.4150390028953552 547 488 754 638 13 0.43212899565696716 559 542 858 876,9710d919aaab2bdac30900f140de109b
8 0.37475600838661194 1643 820 1683 859 7 0.4399409890174866 937 594 1111 923 0 0.7670900225639343 1234 597 1442 868 3 0.8500980138778687 1005 1181 1735 1464,b7d87f19a1daba2fa97a0eae0a033a9c
0 0.6591799855232239 1130 662 1423 1021 3 0.7993159890174866 623 1159 1785 1522,8d435f703d51586aa164b24e5ec3b9b0
11 0.3156740069389343 578 642 814 795 0 0.3459469974040985 1151 1016 1417 1354,9a103f2f70e89e234d5aca1a4535329b
11 0.30224600434303284 1243 500 1613 612 7 0.31274399161338806 283 802 884 1513 10 0.40991199016571045 128 1856 316 2124 0 0.5410159826278687 1085 893 1401 1249,9255e7154b30dcddd72f1f5ae6e46470
0 0.3347170054912567 1124 693 1321 877 11 0.3774409890174866 604 399 876 542 13 0.4318850040435791 550 427 964 931,2e9cb16d1950ad82347cade9cacedc8b
0 0.4753420054912567 1084 897 1360 1242 8 0.4765619933605194 264 1622 496 1840,c8a56cc3c310b1619ec6559afab11089
3 0.3051759898662567 769 1396 1607 1686 0 0.48803699016571045 1135 829 1435 1151 8 0.5874019861221313 1382 962 1780 1347,1951e0eba7c68aa1fbd6d723f19ee7c4
0 0.5537109971046448 1118 807 1469 1259 3 0.7827150225639343 760 1588 1717 1956,63ae0334ee9804a3bb06d66432fefa26
11 0.3566890060901642 1227 261 1636 362 11 0.39428699016571045 483 309 773 426 3 0.6479489803314209 710 1524 1752 1880 0 0.6611329913139343 1052 675 1360 1056,6dc54c273e24de333f3fdd060f74faa1
7 0.39526399970054626 1393 1374 1814 1866 10 0.6010739803314209 1430 1438 1964 2200,5fd4c67e23e05c603525dae871ee1077
3 0.6030269861221313 712 1396 1626 1706 0 0.7446290254592896 1112 723 1331 987,6b6f79dad019a4dee92fa35456f75a48
3 0.4033200144767761 760 1451 1790 1844,928886f988f5f5791937a0ee73ff0b25
0 0.6191409826278687 1256 583 1498 950 3 0.7451170086860657 886 1486 1937 2101,af66878efd9bd33140109790f78ca297
0 0.5424799919128418 1198 567 1407 795 3 0.7827150225639343 929 1225 1758 1542,d46fcfc88827c952da48421ecdac7e30
0 0.7211909890174866 1205 572 1452 859 3 0.8061519861221313 952 1233 1797 1503,0e91263f0b1925ff01d5ebde3ce65e1a
0 0.5712890028953552 1049 623 1478 1058,b7cde19a331d3ba71fcb8efc361af419
0 0.7202150225639343 1026 798 1226 1034 3 0.8588870167732239 729 1261 1555 1476,72a8690f81423e91e710088e939dd664
0 0.5351560115814209 1134 747 1366 982,d5eaa2c2ae8e05956394f24470224843
8 0.30395498871803284 1607 725 1653 759 13 0.3930659890174866 1414 525 1669 774 0 0.7363280057907104 1142 778 1394 1057,a7ae31b4052444b8f576b657b1753445
0 0.5605469942092896 977 679 1178 880 3 0.8837890028953552 670 1155 1502 1462,6ba7995f98e1c9c494868133536edf13
0 0.3020020127296448 1072 873 1304 1106 3 0.8203120231628418 775 1305 1677 1623,768f286b65425e98e6d03fa3bd1c5ded
0 0.7392579913139343 1149 678 1408 966 3 0.8154299855232239 850 1407 1750 1685,11750f2005f2f50d592c5c5cc145fdfe
0 0.5439450144767761 1053 637 1262 873 3 0.921875 678 1165 1584 1424,adbdf73b309ebdd0b0adcbcfed6c88f7
3 0.5009769797325134 855 1340 1729 1648 0 0.6826170086860657 1228 649 1489 978,c0a788fb3c78173e4a2a447b5fc70a93
11 0.3308109939098358 1362 394 1659 474 11 0.4157710075378418 408 1799 544 1971,3312ab0661750f9899b4589eae97731a
0 0.7612299919128418 1068 749 1353 1058 3 0.7719730138778687 721 1350 1740 1695,1c1ef26e3b3323f74041f6dd2371cd24
0 0.7475590109825134 1136 607 1309 827 3 0.9018549919128418 897 1278 1576 1517,fae3d9c7c5d474bb9cac8ac1c8912688
7 0.3488770127296448 536 257 1026 1109 7 0.5034180283546448 445 1143 848 1409 10 0.6171879768371582 364 1163 912 1679,84293339bfff0b76aadb731526ac3dd2
0 0.6450200080871582 1146 754 1367 1002 3 0.7949219942092896 822 1361 1746 1744,dbca1fb4fbbfbd6032a9764f3e922ad3
3 0.6777340173721313 632 1345 1510 1611 0 0.6948239803314209 978 778 1228 1046,9f143122da6e0f80e97ebc5c32af11ed
13 0.3444820046424866 388 595 819 948 0 0.6206049919128418 1060 700 1338 1011,dc31ce81fcf53c987f2c8ddcb8c162d4
3 0.39208999276161194 799 1388 1681 1638 0 0.7548829913139343 1041 647 1326 977,46355182cba3399f341d1cd6474f45ac
7 0.3347170054912567 1578 1433 1856 1750 10 0.3957520127296448 219 1643 414 1873 10 0.4418950080871582 1580 1384 1975 1873,28d769becacfbdeebab6d3fda7322cf7
0 0.4331049919128418 1137 773 1337 1037,ace398a669b2e39eb12fdd80d5e526a1
3 0.7260739803314209 1068 1168 1736 1473 0 0.78125 1291 626 1506 894,f8dee4ee7a507e4e1f6a2b951e63f3d0
3 0.5683590173721313 883 1529 1770 1802 0 0.6235349774360657 1110 883 1333 1132,f9849624906b15585f9f7f998b34193c
11 0.6005859971046448 562 277 878 430,3f2673ee39dc21448dcf80ed2a6f128f
7 0.5576170086860657 190 1121 875 1480 10 0.6992189884185791 118 1202 949 1880,54fa20d07ac42e467ab67a87cf8563a3
5 0.3007810115814209 367 591 910 1413 0 0.6816409826278687 1123 771 1348 1004 3 0.859375 830 1253 1717 1536,77b13969911c7f66060294c6cd76f58a
0 0.6704099774360657 1117 561 1361 890,0a1aef5326b7b24378c6692f7a454e52
9 0.5546879768371582 178 1314 848 1713 0 0.7299799919128418 1015 520 1246 754 3 0.8442379832267761 805 1139 1739 1544,e2390bb5d4c550b82277f815a8e5fe9b
9 0.38256800174713135 62 297 926 1866,3cac0eba7aff674db58e5e7d5cebe985
0 0.7836909890174866 1141 753 1413 1122 3 0.8925780057907104 802 1522 1921 1982,22f45bf04169a43d02dea6df008de68a
3 0.4833979904651642 683 1230 1626 1636 10 0.609375 40 1184 775 1676,93b19937892c90a3d062674c7c554765
0 0.33007800579071045 1111 676 1380 997 10 0.3930659890174866 132 1065 922 2004 13 0.5776370167732239 491 917 753 1126 3 0.6064450144767761 838 1393 1916 1765,3f59f95dab9548ad6cbbd7eec034bd57
0 0.7661129832267761 1182 779 1396 1054 3 0.8110349774360657 821 1436 1667 1824,015e332b702e4829710941ab7265bd1d
8 0.3967289924621582 887 630 982 712 8 0.4023439884185791 529 686 581 735 8 0.45947301387786865 859 374 916 422 0 0.6323239803314209 1157 623 1359 843,1374c483d258203eadf6c6a525899d51
3 0.47021499276161194 708 1357 1796 1807 0 0.5180659890174866 800 673 1461 1228,2b8d23b406077cd35596765abe6930c8
4 0.3464359939098358 396 649 779 913,f97b35befd831df48967fda3cef13c12
0 0.7143549919128418 1129 546 1348 784 3 0.7788090109825134 845 1190 1730 1434,c818320ffaaa28c866549769e23a3b1d
3 0.43212899565696716 992 1291 1786 1618 0 0.6098629832267761 1235 583 1472 850,4e0856fe29f4d2eecc45dcac43c39c1e
0 0.47460898756980896 1106 654 1330 903 3 0.8867189884185791 756 1406 1772 1839,6ed2ab0e4ba47734a7b2a47deff243c1
13 0.3444820046424866 1325 449 1666 858,eef3fe7c5ff44ffe54fc80c27365343e
0 0.7124019861221313 1018 803 1281 1109,8d90a34bf34f673775ffd827112142df
13 0.3549799919128418 346 1337 518 1407 0 0.38916000723838806 919 721 1448 1252,c8cd4cf2230684b7185aa05d0cefe6b6
9 0.4399409890174866 9 1005 216 1503 11 0.44384801387786865 476 350 871 503 0 0.5493159890174866 1060 766 1335 1146,e583b6c45b5622f1e714f57521a22a30
8 0.5834959745407104 655 1166 714 1233 3 0.7373049855232239 961 1255 1689 1561,508c4c30d17b6c425cecaaa7121c578a
7 0.34912100434303284 1184 691 1675 1232 10 0.5419920086860657 1098 590 1917 1858,49124d28f1789656d1da791c8f60b17a
0 0.3564450144767761 1152 629 1461 963 11 0.3930659890174866 1330 273 1751 448,8a7ca215a9c86fb9a1352de720c182f3
11 0.37524399161338806 1235 295 1640 472,93d04c587467e12a828828f907adecdb
11 0.3247070014476776 1104 472 1479 562 3 0.5297849774360657 761 1370 1582 1643 0 0.6196290254592896 999 801 1258 1064,ee387adc8e34dcbb696539dcbb626a9d
10 0.3090820014476776 291 525 919 1681 7 0.32055699825286865 287 1109 655 1723 7 0.34838899970054626 289 499 910 1713 0 0.36694300174713135 1026 777 1262 1015 10 0.3898929953575134 181 1436 725 1943,bd2783f6ab7795e45ccdbd4bb96250f3
3 0.6259769797325134 932 1350 1719 1718 0 0.6669920086860657 1195 577 1439 991,838ef4aafc8f2392dabdfbee3a6721e0
7 0.3095700144767761 636 860 884 1441 13 0.32397499680519104 1259 1018 1458 1177 11 0.4492189884185791 558 789 864 913,cff98ac92877ed0954dad4fefb125d1e
0 0.7333980202674866 1130 841 1555 1312 3 0.8452150225639343 694 1603 1815 2042,85d4fa5daa1c437d7c8fc07db29b98e6
0 0.36474600434303284 1212 617 1494 1007,39fba09b48f252efaa54f0d093a8294d
0 0.39086899161338806 792 647 1437 1137 0 0.6323239803314209 1068 654 1432 1002 3 0.7773439884185791 718 1246 1681 1515,58f0f69ce610c51dbecd42b9e83677c5
13 0.35742199420928955 501 256 979 749,80bc61a643d289b3c2afc3a1ad297e48
0 0.3259280025959015 1142 453 1459 1033 7 0.3605960011482239 1156 401 1498 1027 3 0.6826170086860657 812 1429 1717 1938,dab8bef96e96c74e44e44b513760086b
0 0.6767579913139343 1092 661 1336 986 3 0.7875980138778687 779 1406 1807 1758,ac07b01154a498c1e5bec041f620fa96
0 0.7514650225639343 1095 631 1456 1003 3 0.8325200080871582 834 1182 1869 1505,969d1591fb0b4bf7041938b6fbcfbdc8
2 0.30786100029945374 1207 617 1402 940 0 0.40039101243019104 967 563 1411 1129 9 0.4094240069389343 358 1788 919 2207 0 0.5068359971046448 1160 568 1407 952,804bcde30d36e32d9429f00bed7a388d
3 0.8178709745407104 836 1109 1873 1648,2a5abc6af72d3329b7155f17154132f9
0 0.3549799919128418 1049 842 1360 1239 10 0.5283200144767761 214 1478 795 2192,2dae0b56a64f3708706e63711d970243
0 0.5229489803314209 1018 684 1392 1058 3 0.6245120167732239 763 1240 1626 1531,3dfb420f4634c36fde566f04e6d69651
3 0.3068850040435791 700 993 1951 1707,7237fe007c5cab239011e89137eee3a7
13 0.33618199825286865 1744 1465 1982 1621 0 0.4118649959564209 1168 563 1412 840 3 0.8447269797325134 759 1493 1873 1983,039c6997248b3a6ba3c909af35fce0eb
0 0.7304689884185791 944 558 1180 799 3 0.9106450080871582 670 1053 1591 1314,a8d64d95235580532652f69ce634b687
0 0.7661129832267761 1203 994 1426 1226 3 0.8862299919128418 952 1620 1852 1922,4c343392ba20dd751dab3f9178bf01af
0 0.5087890028953552 1067 502 1315 750 3 0.5595700144767761 762 1251 1583 1590,37d00f2fdb0521a0f3fd6c7ec458ff61
7 0.3251950144767761 348 887 767 1769 0 0.43774399161338806 967 700 1282 1106 3 0.5517579913139343 703 1337 1670 1693,765760a9e2d3b82da72ca1ab86229b79
13 0.3303219974040985 1496 1043 1730 1123 13 0.4194340109825134 1582 1170 1753 1218 0 0.6757810115814209 872 612 1176 941 3 0.8203120231628418 689 1153 1631 1410,324c908cb345ed14be7a468a56f1ceba
3 0.6196290254592896 762 1268 1713 1644 0 0.6967769861221313 1062 681 1321 963,cfb0f1134227a67c3c30809e424fba01
9 0.3041990101337433 88 1608 546 1753 0 0.6074219942092896 1026 666 1235 880 3 0.7451170086860657 607 1356 1595 1735,427db646765e399ae43ccd98c50effdc
0 0.3681640028953552 751 540 1255 984 0 0.7138670086860657 995 540 1255 858 3 0.8208010196685791 624 1241 1537 1546,fcbe95aa17720d5caa68e24f4f664040
8 0.3271479904651642 602 1214 672 1266 8 0.33276399970054626 1995 1251 2043 1286 0 0.4045409858226776 1218 642 1479 936 3 0.6235349774360657 961 1419 1904 1674,a0a6050fdda9f59eff1ca6a197883fcb
0 0.6752930283546448 1215 608 1448 885 3 0.7431640028953552 870 1435 1801 1817,051c2436c0acdb5e09d085c7e4a764f3
11 0.5683590173721313 611 259 990 388,2f479f67c2228f246b889508f794b785
11 0.3688960075378418 611 418 883 490 0 0.4252929985523224 1077 708 1342 1025 11 0.4362789988517761 1192 422 1607 628 8 0.46240198612213135 613 659 748 768 8 0.5224609971046448 632 864 775 971 8 0.5341799855232239 1369 1263 1614 1501 8 0.5664060115814209 1626 1006 1690 1053 8 0.5839840173721313 567 1074 683 1170,f7b3fa818839a04913e45fa796203462
11 0.34008800983428955 1367 364 1538 406 13 0.5073239803314209 605 549 803 738,9b962decc3b730467e74a8fbfaa0d953
7 0.4140619933605194 1433 1162 1751 1412 10 0.5664060115814209 1382 1127 1824 1634,c50bb66530634bfac9d5487a607e8211
13 0.33227500319480896 1666 1290 1795 1380 0 0.5615230202674866 1067 653 1345 947 3 0.6640620231628418 788 1257 1780 1600,3368f56c5e66bc4f6111b5cf5d701f30
0 0.4653320014476776 921 749 1238 1098 3 0.7729489803314209 804 1327 1597 1668,ac3e0af6a22d73ed96f05d43037a1e7a
8 0.3371579945087433 1700 535 1742 570 0 0.7207030057907104 1235 595 1479 857 3 0.8447269797325134 978 1095 1871 1429,65c9045820f5c8bb44b60cbbf5402d29
0 0.7197269797325134 1229 623 1490 920 3 0.8461909890174866 862 1320 1856 1627,4500dc880a0978a7a1f91a0be2756806
13 0.3303219974040985 580 636 714 822,2e37a70ea49570b31cb4b83e5a109a7e
5 0.3286130130290985 293 523 845 1452,afe9c9c0bcc2c72f4fab87d9bc63cc8e
0 0.5200200080871582 1159 589 1321 789 13 0.5913090109825134 1392 717 1642 818 3 0.8032230138778687 957 1230 1628 1512,a3ddfa552c6cd137bf46a5db89f5a2ce
0 0.3449710011482239 1136 600 1399 880 13 0.35351601243019104 278 1445 771 1648 10 0.35522499680519104 187 1532 845 1887 9 0.4038090109825134 1462 70 1725 329 9 0.45678699016571045 588 14 952 290 9 0.5268549919128418 109 383 963 1695,6ada6149fec45a9046dbfe15e3459ec8
0 0.7133790254592896 1085 511 1441 894 3 0.7197269797325134 726 1384 1793 1661,5e02cde47ed2fd338141e3dcff3139b9
0 0.7128909826278687 1114 600 1378 884 3 0.7426760196685791 730 1276 1711 1581,7e3f75426ef14f71c12bc517925d75e9
13 0.48291000723838806 1710 697 1895 810 0 0.6010739803314209 1163 553 1393 793,ee7cc34733914fd5924eb5d75a27fba3
3 0.30151399970054626 933 1595 1769 2060 7 0.3315429985523224 467 680 1007 1892 0 0.5229489803314209 1216 682 1539 1255,f9f7feefb4bac748ff7ad313e4a78906
10 0.3215329945087433 274 212 1116 1690 10 0.3576659858226776 377 432 1034 994 7 0.3867189884185791 379 408 1047 974 7 0.3884280025959015 657 455 1015 878 10 0.4448240101337433 278 906 1081 1728,24e9b243d734e26d9de71aa3e08ef9b0
8 0.5126950144767761 568 827 889 1100 3 0.5498049855232239 744 1289 1488 1615 0 0.6650390028953552 1099 489 1312 799,3156b5feb62ed8cfdafef21f1f82a6c1
13 0.3056640028953552 1450 487 1905 1139 2 0.32348600029945374 1467 494 1884 1122 11 0.34350600838661194 1404 404 1626 473 0 0.3732909858226776 1200 749 1448 1044 13 0.38037100434303284 1662 1010 1886 1104,cb9cfff99f0aa6a0e618e2310a68f186
3 0.6728519797325134 852 1312 1663 1607 0 0.6752930283546448 1182 592 1393 868,f33c818324f7631eec51571396df362d
8 0.4995119869709015 1658 873 1713 913 13 0.5454099774360657 339 1057 506 1114 3 0.7441409826278687 817 1410 1713 1713,6314692e3a4f5fc017e052dbd1cd683e
7 0.33618199825286865 413 1654 713 1978 3 0.5751950144767761 684 1627 1537 2190 0 0.6069340109825134 1034 753 1302 1321,9c83d9f88170cd38f7bca54fe27dc48a
9 0.5166019797325134 327 1643 832 1942 0 0.5849609971046448 1127 887 1346 1116 3 0.8730469942092896 824 1538 1749 1877,393407def518a76fc2b7e8dbaeafa0ce
7 0.3710939884185791 414 879 940 1178 10 0.4704590141773224 343 1031 948 1935 0 0.4812009930610657 1163 778 1388 1046 11 0.4855960011482239 551 306 932 565,ba566bf98caaa797816d7a2ffa296d5d
0 0.7690430283546448 1134 617 1411 999,1dca2f734825798b81f034da81d257f4
3 0.6308590173721313 875 1133 1715 1478,0491b08361fdfb9359cad9d6a078f275
7 0.3107909858226776 474 950 919 1225 0 0.3276369869709015 1215 663 1426 864 11 0.3642579913139343 520 336 1003 549 10 0.6977540254592896 287 936 931 1713,3daa0e551477dbb5c10280fd744c4087
13 0.3454590141773224 680 611 872 938 13 0.4279789924621582 438 625 912 1265 13 0.5390620231628418 478 990 822 1287 0 0.5854489803314209 1116 784 1367 1057,b412dfe3a17da1fe404b67ec756b8a67
13 0.3312990069389343 409 907 666 1002 0 0.5659180283546448 1013 613 1210 832 3 0.5942379832267761 687 1139 1632 1461,77a86229631c04f92af02336b28db006
13 0.3566890060901642 1832 1277 1961 1341 0 0.5639650225639343 1188 826 1406 1090 3 0.6967769861221313 947 1715 1865 2019,ce05e2dfd28685a861263561a123fb05
13 0.5039060115814209 524 1261 777 1351 0 0.7695310115814209 1165 630 1413 945 3 0.8627930283546448 846 1368 1755 1683,935a7deda5e549ec48293dea791b7c5a
3 0.37695300579071045 923 1423 1837 1814 0 0.6831049919128418 1150 659 1424 989,b1d599b4bf50932fb66d8a9aaf41ba3e
0 0.7055659890174866 1166 732 1487 1067 3 0.8696290254592896 738 1433 1938 1750,8c75e7cff1d266d1d4f73187d7c1bbc2
8 0.38696300983428955 413 1122 471 1187 0 0.6474609971046448 1058 798 1274 1022,f3bdfeef73cd67f5583466d3df2829df
13 0.4592289924621582 655 513 913 1035 0 0.5478519797325134 1117 756 1390 1172,c0f992e23de30afb875371c3630cb9af
0 0.30151399970054626 1121 594 1389 890 13 0.43603500723838806 580 279 874 728 13 0.4621579945087433 1396 351 1690 683 11 0.4680179953575134 1429 274 1764 445 11 0.6367189884185791 492 279 766 462,ed9f5c40c389c115089e5a8f15e162b0
13 0.4440920054912567 342 227 770 598 11 0.4709469974040985 264 338 377 439 13 0.5805659890174866 1409 373 1707 696,3f444025d87aeacdc84c8cc7d0bf50f6
0 0.7451170086860657 1026 781 1329 1145 3 0.8012700080871582 575 1490 1598 1834,f499a3f9610865b8be4ff7c7ac5214cf
7 0.3249509930610657 485 353 929 1004 7 0.3493649959564209 268 574 725 1286 10 0.4094240069389343 187 1294 792 1732,32c05ef69ce090ebbdaa6741c21afc01
9 0.4069820046424866 445 1530 895 1800 0 0.5185549855232239 1139 834 1401 1084 3 0.7841799855232239 895 1352 1773 1681,be965185f4128002ad591b91c41e0211
13 0.3059079945087433 575 1461 668 1616 9 0.3095700144767761 1308 1494 1930 1756 0 0.6035159826278687 1047 764 1304 1055 0 0.6162109971046448 758 756 1300 1223 3 0.6357420086860657 662 1412 1553 1651,c6ad29cb15e0476259fdf56305b286d4
0 0.6372069716453552 1001 743 1302 1097 3 0.7636719942092896 603 1429 1571 1714,3c98c90840a9290511ae8192107f8250
0 0.7182620167732239 1246 548 1508 822,bda862be2d20d538b558300c97b8255c
0 0.7875980138778687 1065 649 1249 899 3 0.8701170086860657 790 1314 1488 1589,6feeabe1a1221a8a4da9560cc86157ed
0 0.7353519797325134 1192 667 1491 1056 3 0.8271480202674866 757 1514 1808 1835,f87d4c4e7d55bc2cbd44e80bf51f8bc6
3 0.8188480138778687 773 1665 1767 1995,8d8ac0cdeb07adc1805e5c986b0034c3
9 0.3974609971046448 1199 1747 1598 1852 8 0.4543460011482239 482 794 538 842 3 0.5209959745407104 857 1388 1799 1824 0 0.6005859971046448 1174 754 1392 981,ddf1ec27c68bb40da0bebdff2dd95175
11 0.3186039924621582 558 422 884 498 13 0.3415530025959015 623 1032 771 1301 13 0.3618159890174866 383 596 734 1065 13 0.4018549919128418 465 649 627 899 0 0.4426270127296448 1025 747 1326 1106 3 0.6166989803314209 278 1484 1644 2004,6fb55d54b54b05b50913b456d1b5d0cc
0 0.3427729904651642 881 640 1447 1092 2 0.44726601243019104 1245 792 1354 908 3 0.4497070014476776 659 1283 1830 1700,c88c3cfbb6ed6198f4e13b5e4dda7f5b
3 0.4091799855232239 908 1214 1673 1502 0 0.7377930283546448 1217 620 1488 913,8c09c35eeb8472b327cc14b1d51e118c
6 0.3076170086860657 182 621 900 1797,6a2119f5509f4f9b7811ff4e7d786a62
3 0.3002929985523224 607 1384 1510 1688 0 0.33569300174713135 704 546 1340 1132 0 0.5908200144767761 1003 565 1333 903,0f4fd2b86df83111f83444ee90edbea1
8 0.6191409826278687 649 1133 817 1311,dadf619a987c90a4f2c250ae26ed2041
0 0.33178699016571045 1123 491 1369 764,bf0ac90b81bd62e7444fbe3142506e3d
3 0.6152340173721313 812 1516 1732 1806 0 0.6669920086860657 1091 726 1374 1058,e0a868625cea9a6ebbec8788070ae098
11 0.30102500319480896 752 394 975 467 3 0.4235840141773224 851 1587 1600 1968 11 0.44335898756980896 1336 413 1588 500,27e113d3d158dbdd548b534c26164e55
0 0.6416019797325134 1090 645 1283 854 3 0.7973629832267761 837 1368 1604 1733,31bdfdc7f6e09f2df77cefac8e857518
3 0.5908200144767761 745 1587 1589 1971 0 0.6020510196685791 1119 809 1332 1061,b022e92b9271babbc6a7a734fd7b77cc
0 0.3974609971046448 911 637 1419 1115 0 0.7294920086860657 1150 635 1419 993 3 0.8208010196685791 841 1344 1670 1638,ab92572887da3377ccc7d68f10407b5d
0 0.3549799919128418 1063 521 1389 942,3f3e0555c409d655b5c28669b2f8cf5d
0 0.7807620167732239 1072 526 1325 882 3 0.8813480138778687 790 1197 1645 1571,ecef71a87df9aee5cca62966f95d9f26
7 0.3024899959564209 1528 1318 1879 1822,f89143595274fa6016f6eec550442af9
0 0.4187009930610657 1124 613 1319 880 8 0.5434569716453552 1450 883 1592 1046 3 0.5991209745407104 898 1145 1616 1451,a1e8167621dbbff8f8bf5714e43fd188
0 0.43164101243019104 921 626 1443 1087 0 0.5512700080871582 1174 636 1441 969 3 0.8779299855232239 810 1330 1917 1819,c439d7071a6929d38db1b86e577806c3
0 0.6166989803314209 1205 653 1399 863 3 0.8710939884185791 948 1276 1824 1566,4ec2fcd26cb91d4d33596c69c46e0816
13 0.5551760196685791 467 522 685 744,37029ba2468f77989cae221948b772ae
9 0.3737789988517761 746 714 1066 1349 3 0.8349609971046448 674 1469 1784 1998,f0267345c2bb297314f8c9db2b33ffb2
13 0.3569340109825134 544 581 895 938 0 0.5229489803314209 1098 790 1314 1077 3 0.8632810115814209 810 1538 1603 1925,b2a0d46de6a845624835477b8207cbe8
11 0.3076170086860657 1406 491 1677 562 8 0.3220210075378418 1543 1016 1931 1404 8 0.3793950080871582 1782 1042 1822 1076 8 0.40087899565696716 1929 1640 2020 1689 13 0.41601601243019104 546 575 995 1089,a9b3444f50e7ab612641a6fe1e4f8cb9
13 0.33569300174713135 589 1419 902 1708 0 0.6010739803314209 1201 869 1442 1202 3 0.7768549919128418 898 1598 1864 1953,7c6f191b5d28bc1992e491d906f0d1a5
0 0.30834999680519104 1175 925 1526 1308 2 0.3684079945087433 1342 935 1503 1174 0 0.45947301387786865 1279 927 1510 1212 3 0.5424799919128418 1127 1318 1833 1726,db49c96665f4fe0ff5f4420578e2f185
0 0.45727500319480896 1072 589 1265 848,ddcd8866dd04a1b1e87bbcf3ab9c6760
0 0.44946300983428955 815 672 1334 1127 13 0.5419920086860657 1451 973 1609 1146 0 0.6796879768371582 1083 656 1350 950 3 0.8457030057907104 697 1287 1700 1553,910c99ddbefd826f8e28f0969d0d162f
4 0.31835898756980896 1260 434 1858 1043 7 0.33837899565696716 1287 422 1866 1046 9 0.35400399565696716 1321 1380 2052 1702,77d6928016b9ddbb311fe1653289790e
7 0.30395498871803284 1224 514 1770 1344 11 0.32666000723838806 1110 320 1484 532 8 0.5205079913139343 320 812 763 1156,7df5c81873c74ecc40610a1ad4eb2943
13 0.46240198612213135 1459 385 1711 705,d087fb5597b73624c84203ca9633a2c1
0 0.6469730138778687 1222 766 1471 1083 3 0.7802730202674866 831 1525 1712 1903,be92ec2aee088c56d3ba79598461cb9a
7 0.32397499680519104 436 640 925 1270 10 0.38256800174713135 99 413 944 1957,14600a97b1c302343b1b5850ed53ae13
11 0.41381800174713135 1272 427 1725 567 0 0.6738280057907104 1152 654 1418 927 3 0.8310549855232239 731 1235 1921 1576,151a8ce59aa6e414ee8a9c9d711cee61
10 0.3442380130290985 66 1667 268 1993,8db0ec16659e5c003a6b07debf49e554
10 0.3090820014476776 1709 1427 1807 1560 3 0.32226601243019104 841 1333 1652 1583 0 0.8081049919128418 1081 759 1293 981,e33ce975b5a636df54a8a1f592410b0c
11 0.3415530025959015 415 1475 620 1699,f4c12a07224893104dec25b926db33a1
13 0.5092769861221313 496 658 841 882,cad8e7e5f5034a50d4b1ebb30db533c5
13 0.48291000723838806 517 703 699 1100 0 0.6743159890174866 1091 886 1385 1259,64c4cafb533cc198f91e6ddbddee9a0e
3 0.6455079913139343 716 1384 1593 1672 0 0.6689450144767761 1098 834 1384 1165,8d92135190568a756e7850cec9f6577a
0 0.46289101243019104 1196 985 1457 1229 3 0.8642579913139343 903 1634 1980 2000,fbace720f1e0ffcf06aa08e8b6e8131d
9 0.5107420086860657 282 1478 444 1697 0 0.7397459745407104 1015 766 1270 1060 3 0.8828120231628418 634 1329 1500 1581,414615baf78e32f3405cbcf5b742895d
13 0.5087890028953552 269 1371 431 1432 13 0.5512700080871582 1723 1170 1881 1243 0 0.6596680283546448 1116 509 1340 779 3 0.7856450080871582 810 1140 1733 1455,9b9c8cc2a7eb9c66f77432e677f7fdb5
0 0.7534180283546448 1146 708 1389 1037 3 0.8056640028953552 778 1404 1751 1754,659da0929f184579263a7a070729008e
0 0.6352540254592896 1182 618 1472 885 3 0.6909180283546448 856 1326 1765 1605,2cb170e77545abd5b7992c83865eb690
0 0.7631840109825134 992 535 1207 757 3 0.9018549919128418 695 1034 1571 1287,52d44d46feb0f3aa85e55476860b3ba7
